0.829, 0.915, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999763, 0.0002178865, 0.0000000113 *   0
0.887, 0.842, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000534, 0.0000097383 *   0
0.953, 0.929, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999182625, 0.0009946192, 0.0127467243 *   0
0.893, 0.865, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999998, 0.0000007902, 0.0000191102 *   0
0.989, 0.959, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.8677223984, 0.0207225672, 0.4966169696 *   0
0.912, 0.833, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999877, 0.0000000182, 0.0001568931 *   0
0.953, 0.854, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999187572, 0.0000002197, 0.0127467243 *   0
0.983, 0.921, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9602793561, 0.0004022358, 0.2790401340 *   0
0.860, 0.981, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9735098157, 0.2286452244, 0.0000004426 *   0
0.928, 0.901, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999996001, 0.0000466230, 0.0008931331 *   0
0.905, 0.919, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999406, 0.0003370330, 0.0000726067 *   0
0.001, 0.875, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000024942, 0.0000000000 *   0
0.840, 0.973, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9948310489, 0.1015440008, 0.0000000421 *   0
0.864, 0.996, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.4957560523, 0.8684618222, 0.0000007039 *   0
0.989, 0.919, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.8679697575, 0.0002925345, 0.4966169696 *   0
0.839, 0.928, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999996012, 0.0008931331, 0.0000000374 *   0
0.913, 0.948, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999716136, 0.0075326906, 0.0001750641 *   0
0.974, 0.964, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9928521345, 0.0398970550, 0.1124849503 *   0
0.871, 0.912, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999877, 0.0001568931, 0.0000015774 *   0
0.840, 0.903, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999983, 0.0000581962, 0.0000000421 *   0
0.966, 0.891, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9987794697, 0.0000152531, 0.0493920100 *   0
0.986, 0.948, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9273191967, 0.0069854069, 0.3742062421 *   0
0.983, 0.856, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9602794404, 0.0000002666, 0.2790401340 *   0
0.872, 0.980, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9783800124, 0.2068152590, 0.0000017692 *   0
0.882, 0.955, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9998764412, 0.0157194877, 0.0000055332 *   0
0.969, 0.889, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9977311840, 0.0000121705, 0.0673237272 *   0
0.865, 0.861, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000004971, 0.0000007902 *   0
0.941, 0.994, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.6520419260, 0.7581744123, 0.0035898854 *   0
0.972, 0.961, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9953606487, 0.0292796224, 0.0916508743 *   0
0.941, 0.838, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999935563, 0.0000000332, 0.0035898854 *   0
0.919, 0.833, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999432, 0.0000000182, 0.0003370330 *   0
0.940, 0.964, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9991883829, 0.0401516726, 0.0032277833 *   0
0.974, 0.984, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9453567963, 0.3060190575, 0.1124849503 *   0
0.833, 0.989, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.8679698068, 0.4966169696, 0.0000000182 *   0
0.855, 0.841, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000000474, 0.0000002470 *   0
0.874, 0.852, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000001738, 0.0000022247 *   0
0.944, 0.956, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9998354968, 0.0174534152, 0.0049353483 *   0
0.995, 0.901, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.5804277589, 0.0000270613, 0.8143117438 *   0
0.965, 0.963, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9983531833, 0.0361595131, 0.0445355031 *   0
0.880, 0.972, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9957912016, 0.0916508743, 0.0000044095 *   0
0.881, 0.934, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999985526, 0.0017014062, 0.0000049398 *   0
0.953, 0.909, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999187508, 0.0001128423, 0.0127467243 *   0
0.969, 0.888, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9977311841, 0.0000108750, 0.0673237272 *   0
0.847, 0.913, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999847, 0.0001750641, 0.0000000965 *   0
0.908, 0.005, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999949, 0.0000000000, 0.0001010891 *   0
0.895, 0.900, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999988, 0.0000417224, 0.0000239014 *   0
0.963, 0.876, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9993447309, 0.0000027941, 0.0361954261 *   0
0.883, 0.967, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9984989451, 0.0547709472, 0.0000061971 *   0
0.955, 0.845, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9998764412, 0.0000000762, 0.0157194877 *   0
0.927, 0.853, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999996785, 0.0000001954, 0.0008018490 *   0
0.896, 0.856, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999996, 0.0000002776, 0.0000267253 *   0
0.942, 0.831, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999920313, 0.0000000143, 0.0039921579 *   0
0.872, 0.963, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9993447309, 0.0361954261, 0.0000017692 *   0
0.889, 0.921, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999122, 0.0004188737, 0.0000121982 *   0
0.931, 0.896, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999992391, 0.0000267253, 0.0012333536 *   0
0.835, 0.936, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999977799, 0.0021071912, 0.0000000232 *   0
0.911, 0.938, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999965878, 0.0026085808, 0.0001405912 *   0
0.874, 0.857, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000003120, 0.0000022247 *   0
0.897, 0.983, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9602794400, 0.2790401339, 0.0000298789 *   0
0.903, 0.984, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9513948904, 0.3079736337, 0.0000581962 *   0
0.992, 0.930, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.7625589288, 0.0008446731, 0.6469182071 *   0
0.895, 0.979, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9823613722, 0.1869923365, 0.0000239014 *   0
0.891, 0.876, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999999, 0.0000027960, 0.0000152718 *   0
0.889, 0.859, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999999, 0.0000003939, 0.0000121982 *   0
0.986, 0.871, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9273455065, 0.0000014628, 0.3742062421 *   0
0.982, 0.861, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9675552672, 0.0000004810, 0.2526594644 *   0
0.856, 0.989, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.8679698068, 0.4966169696, 0.0000002776 *   0
0.938, 0.887, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999965976, 0.0000097383, 0.0026085809 *   0
0.842, 0.881, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000049398, 0.0000000534 *   0
0.911, 0.878, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999901, 0.0000035121, 0.0001405912 *   0
0.912, 0.933, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999988194, 0.0015285702, 0.0001568931 *   0
0.846, 0.900, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999991, 0.0000417224, 0.0000000857 *   0
0.978, 0.860, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9856141554, 0.0000004362, 0.1690110547 *   0
0.978, 0.954, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9855153948, 0.0139524219, 0.1690110547 *   0
0.996, 0.950, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.4957346138, 0.0046104320, 0.8684618222 *   0
0.874, 0.866, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000, 0.0000008870, 0.0000022247 *   0
0.834, 0.965, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9990078023, 0.0445355031, 0.0000000205 *   0
0.871, 0.998, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.2811490823, 0.9596641045, 0.0000015774 *   0
